case_id,fold,method,vol_bin,k_top_persistent_components,gt_vox,pred_vox,global_dice,global_jaccard,overseg_ratio,correct_absent_pred_lt_10_vox,flood_gt_10000_vox,gt_components,pred_components,matched_components,lesion_tp,lesion_fn,lesion_fp,lesion_dice_sum,lesionwise_dice_mean,lesionwise_dice_median,lesion_detection_rate_dice_gt_0,lesion_detection_rate_dice_ge_0_1,selection_policy
BraTS-GLI-02382-100,4,gmm_2d,large,1,23526,50,0.0,0.0,0.0021253081696846,,False,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02382-100,4,variational_spline,large,1,23526,45555,0.5494130079182409,0.3787521954334983,1.936368273399643,,True,3,1,1.0,1.0,2.0,0.0,0.5551833510398865,0.1850611120462417,0.0,0.3333333333333333,0.3333333333333333,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02498-101,2,otsu_T1c,small,1,404,838142,0.0009015605583951,0.0004509835736988,2074.608910891089,,True,4,1,1.0,1.0,3.0,0.0,0.0006226122495718,0.0001556530623929,0.0,0.25,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02498-101,2,gmm_T1c,small,1,404,1308551,0.0001054276121027,5.271658494322653e-05,3238.987623762376,,True,4,1,1.0,1.0,3.0,0.0,5.654937194776721e-05,1.4137342986941803e-05,0.0,0.25,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02498-101,2,sustraccion,small,1,404,118005,1.6890607977434147e-05,8.445375312478886e-06,292.09158415841586,,True,4,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02498-101,2,gmm_2d,small,1,404,133983,0.0,0.0,331.6410891089109,,True,4,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02498-101,2,variational_spline,small,1,404,246259,0.0019865160157786,0.0009942455502438,609.5519801980198,,True,4,1,1.0,1.0,3.0,0.0,0.001289956155233,0.0003224890388082,0.0,0.25,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02549-102,2,otsu_T1c,medium,1,4065,536503,0.0125534622841159,0.0063163773444408,131.9810578105781,,True,1,1,1.0,1.0,0.0,0.0,0.0125534618273377,0.0125534618273377,0.0125534618273377,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02549-102,2,gmm_T1c,medium,1,4065,602545,0.0116780138804174,0.0058733011865991,148.22755227552275,,True,1,1,1.0,1.0,0.0,0.0,0.0116780139505863,0.0116780139505863,0.0116780139505863,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02549-102,2,sustraccion,medium,1,4065,53007,0.1348822539949537,0.0723183586043627,13.039852398523983,,True,1,1,1.0,1.0,0.0,0.0,0.1348822563886642,0.1348822563886642,0.1348822563886642,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02549-102,2,gmm_2d,medium,1,4065,56910,0.1285444854448544,0.0686869040942232,14.0,,True,1,1,1.0,1.0,0.0,0.0,0.1285444796085357,0.1285444796085357,0.1285444796085357,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02549-102,2,variational_spline,medium,1,4065,140277,0.0557148993362985,0.0286557250874779,34.50848708487085,,True,1,1,1.0,1.0,0.0,0.0,0.0557148978114128,0.0557148978114128,0.0557148978114128,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02553-101,3,otsu_T1c,large,1,21553,16783,0.0762729549248747,0.0396485328415685,0.7786851018419709,,True,2,1,1.0,1.0,1.0,0.0,0.0735939815640449,0.0367969907820224,0.0367969907820224,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02553-101,3,gmm_T1c,large,1,21553,20003,0.1346616613726056,0.0721915475514732,0.9280842574119612,,True,2,1,1.0,1.0,1.0,0.0,0.1320509165525436,0.0660254582762718,0.0660254582762718,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02553-101,3,sustraccion,large,1,21553,65631,0.4122774821068086,0.2596659538808299,3.0450981301906928,,True,2,1,1.0,1.0,1.0,0.0,0.411080002784729,0.2055400013923645,0.2055400013923645,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02553-101,3,gmm_2d,large,1,21553,127927,0.286018196414236,0.1668735314551571,5.935461420683896,,True,2,1,1.0,1.0,1.0,0.0,0.2852189838886261,0.142609491944313,0.142609491944313,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02553-101,3,variational_spline,large,1,21553,20009,0.1346422212598046,0.072180373542462,0.9283626409316568,,True,2,1,1.0,1.0,1.0,0.0,0.1320318132638931,0.0660159066319465,0.0660159066319465,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02558-101,2,otsu_T1c,medium,1,4525,476803,0.0168035102882026,0.0084729427343049,105.37082872928175,,True,7,1,1.0,1.0,6.0,0.0,0.0102861737832427,0.0014694534474983,0.0,0.1428571428571428,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02558-101,2,gmm_T1c,medium,1,4525,4530,0.0909994478188846,0.0476686335763045,1.0011049723756906,,False,7,1,1.0,1.0,6.0,0.0,0.1113513484597206,0.0159073360264301,0.0,0.1428571428571428,0.1428571428571428,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02558-101,2,sustraccion,medium,1,4525,37983,0.0975816316928578,0.0512934658950388,8.394033149171271,,True,7,1,1.0,1.0,6.0,0.0,0.0882676914334297,0.0126096699386835,0.0,0.1428571428571428,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02558-101,2,gmm_2d,medium,1,4525,56523,0.1088979163936574,0.0575843669877347,12.491270718232045,,True,7,1,1.0,1.0,6.0,0.0,0.0873503610491752,0.0124786226078867,0.0,0.1428571428571428,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02558-101,2,variational_spline,medium,1,4525,4530,0.0909994478188846,0.0476686335763045,1.0011049723756906,,False,7,1,1.0,1.0,6.0,0.0,0.1113513484597206,0.0159073360264301,0.0,0.1428571428571428,0.1428571428571428,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02561-101,2,otsu_T1c,small,1,299,10684,0.0,0.0,35.7324414715719,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02561-101,2,gmm_T1c,small,1,299,11968,0.0,0.0,40.02675585284281,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02561-101,2,sustraccion,small,1,299,51379,0.0115716552498161,0.0058194982385799,171.83612040133778,,True,1,1,1.0,1.0,0.0,0.0,0.01157165504992,0.01157165504992,0.01157165504992,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02561-101,2,gmm_2d,small,1,299,66289,0.0089805971045834,0.0045105522786586,221.7023411371237,,True,1,1,1.0,1.0,0.0,0.0,0.0089805973693728,0.0089805973693728,0.0089805973693728,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02561-101,2,variational_spline,small,1,299,11969,0.0,0.0,40.03010033444816,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02635-100,4,otsu_T1c,absent,1,0,464359,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02635-100,4,gmm_T1c,absent,1,0,498518,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02635-100,4,sustraccion,absent,1,0,45529,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02635-100,4,gmm_2d,absent,1,0,41497,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02635-100,4,variational_spline,absent,1,0,142154,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02664-100,2,otsu_T1c,absent,1,0,578786,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02664-100,2,gmm_T1c,absent,1,0,10389,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02664-100,2,sustraccion,absent,1,0,106564,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02664-100,2,gmm_2d,absent,1,0,95281,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02664-100,2,variational_spline,absent,1,0,10389,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02699-100,2,otsu_T1c,large,1,14387,21372,0.0,0.0,1.4855077500521303,,True,4,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02699-100,2,gmm_T1c,large,1,14387,29113,0.2530574712643678,0.1448573534056216,2.023562938764162,,True,4,1,1.0,1.0,3.0,0.0,0.2555127441883087,0.0638781860470771,0.0,0.25,0.25,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02699-100,2,sustraccion,large,1,14387,100592,0.2063681193957157,0.1150560054308296,6.991867658302635,,True,4,1,1.0,1.0,3.0,0.0,0.2071211040019989,0.0517802760004997,0.0,0.25,0.25,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02699-100,2,gmm_2d,large,1,14387,102083,0.233296127758221,0.1320516309630263,7.095502884548551,,True,4,1,1.0,1.0,3.0,0.0,0.2341364175081253,0.0585341043770313,0.0,0.25,0.25,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02699-100,2,variational_spline,large,1,14387,29115,0.2530458369730127,0.1448497289331017,2.0237019531521514,,True,4,1,1.0,1.0,3.0,0.0,0.2555008828639984,0.0638752207159996,0.0,0.25,0.25,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02701-100,3,otsu_T1c,absent,1,0,24591,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02701-100,3,gmm_T1c,absent,1,0,27803,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02701-100,3,sustraccion,absent,1,0,102644,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02701-100,3,gmm_2d,absent,1,0,4903,,,,False,False,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02701-100,3,variational_spline,absent,1,0,27798,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-100,3,otsu_T1c,small,1,68,13696,0.0,0.0,201.41176470588235,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-100,3,gmm_T1c,small,1,68,18359,0.0,0.0,269.9852941176471,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-100,3,sustraccion,small,1,68,79606,0.0013053191756407,0.0006530858305493,1170.6764705882354,,True,1,1,1.0,1.0,0.0,0.0,0.0013053191360086,0.0013053191360086,0.0013053191360086,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-100,3,gmm_2d,small,1,68,78069,0.0005119213688777,0.0002560262170846,1148.0735294117646,,True,1,1,1.0,1.0,0.0,0.0,0.0005119213601574,0.0005119213601574,0.0005119213601574,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-100,3,variational_spline,small,1,68,18359,0.0,0.0,269.9852941176471,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-101,2,otsu_T1c,small,1,51,9747,0.0,0.0,191.1176470588236,,False,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-101,2,gmm_T1c,small,1,51,10437,0.0,0.0,204.64705882352945,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-101,2,sustraccion,small,1,51,21416,0.0007453300414589,0.0003728039517218,419.921568627451,,True,1,1,1.0,1.0,0.0,0.0,0.0007453300640918,0.0007453300640918,0.0007453300640918,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-101,2,gmm_2d,small,1,51,394312,0.0,0.0,7731.607843137255,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02744-101,2,variational_spline,small,1,51,10438,0.0,0.0,204.66666666666663,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02746-100,0,otsu_T1c,small,1,120,564641,0.0004214172012585,0.0002107530081007,4705.341666666666,,True,1,1,1.0,1.0,0.0,0.0,0.0004214172076899,0.0004214172076899,0.0004214172076899,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02746-100,0,gmm_T1c,small,1,120,15865,0.0,0.0,132.20833333333334,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02746-100,0,sustraccion,small,1,120,105869,0.0022455160441177,0.0011240200245584,882.2416666666667,,True,1,1,1.0,1.0,0.0,0.0,0.0022455160506069,0.0022455160506069,0.0022455160506069,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02746-100,0,gmm_2d,small,1,120,168070,0.0014269576074677,0.0007139882191943,1400.5833333333333,,True,1,1,1.0,1.0,0.0,0.0,0.0014269576640799,0.0014269576640799,0.0014269576640799,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02746-100,0,variational_spline,small,1,120,15866,0.0,0.0,132.21666666666667,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02753-100,3,otsu_T1c,medium,1,6097,20399,0.0020380434782608,0.0010200612036722,3.345743808430376,,True,5,1,1.0,1.0,4.0,0.0,0.002235191874206,0.0004470383864827,0.0,0.2,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02753-100,3,gmm_T1c,medium,1,6097,19737,0.0020902686382286,0.0010462277676599,3.237165819255372,,True,5,1,1.0,1.0,4.0,0.0,0.0022981658112257,0.0004596331564243,0.0,0.2,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02753-100,3,sustraccion,medium,1,6097,34925,0.0157476476037248,0.0079363129315216,5.728226996883714,,True,5,1,1.0,1.0,4.0,0.0,0.0154064884409308,0.0030812977347522,0.0,0.2,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02753-100,3,gmm_2d,medium,1,6097,565020,0.015180777318833,0.0076484433168308,92.67180580613416,,True,5,1,1.0,1.0,4.0,0.0,0.0084672458469867,0.0016934492159634,0.0,0.2,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02753-100,3,variational_spline,medium,1,6097,19658,0.0020966802562609,0.0010494402985074,3.224208627193702,,True,5,1,1.0,1.0,4.0,0.0,0.0023059186059981,0.0004611837211996,0.0,0.2,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02755-101,3,otsu_T1c,small,1,705,12591,0.0,0.0,17.859574468085107,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02755-101,3,gmm_T1c,small,1,705,21959,0.0,0.0,31.147517730496453,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02755-101,3,sustraccion,small,1,705,81530,0.0052045965829634,0.0026090879165091,115.645390070922,,True,3,1,1.0,1.0,2.0,0.0,0.0038437996990978,0.0012812665663659,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02755-101,3,gmm_2d,small,1,705,4984,0.0,0.0,7.069503546099291,,False,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02755-101,3,variational_spline,small,1,705,21959,0.0,0.0,31.147517730496453,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02761-101,4,otsu_T1c,medium,1,3264,11109,0.0,0.0,3.403492647058824,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02761-101,4,gmm_T1c,medium,1,3264,16539,0.2947028228046255,0.1728161089724607,5.067095588235294,,True,1,1,1.0,1.0,0.0,0.0,0.2947028279304504,0.2947028279304504,0.2947028279304504,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02761-101,4,sustraccion,medium,1,3264,62160,0.0985571044265101,0.0518327974276527,19.044117647058822,,True,1,1,1.0,1.0,0.0,0.0,0.0985571071505546,0.0985571071505546,0.0985571071505546,1.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02761-101,4,gmm_2d,medium,1,3264,5099,0.0,0.0,1.5621936274509804,,False,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02761-101,4,variational_spline,medium,1,3264,16539,0.2947028228046255,0.1728161089724607,5.067095588235294,,True,1,1,1.0,1.0,0.0,0.0,0.2947028279304504,0.2947028279304504,0.2947028279304504,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02789-101,4,otsu_T1c,absent,1,0,13813,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02789-101,4,gmm_T1c,absent,1,0,15792,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02789-101,4,sustraccion,absent,1,0,2217,,,,False,False,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02789-101,4,gmm_2d,absent,1,0,58548,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02789-101,4,variational_spline,absent,1,0,15792,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-100,4,otsu_T1c,absent,1,0,19983,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-100,4,gmm_T1c,absent,1,0,21010,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-100,4,sustraccion,absent,1,0,101584,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-100,4,gmm_2d,absent,1,0,116382,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-100,4,variational_spline,absent,1,0,21010,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-101,3,otsu_T1c,absent,1,0,16382,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-101,3,gmm_T1c,absent,1,0,18837,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-101,3,sustraccion,absent,1,0,40530,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-101,3,gmm_2d,absent,1,0,70818,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02793-101,3,variational_spline,absent,1,0,18837,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02799-100,0,otsu_T1c,small,1,225,14188,0.0,0.0,63.05777777777778,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02799-100,0,gmm_T1c,small,1,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02799-100,0,sustraccion,small,1,225,57906,0.0014794171784417,0.0007402561630629,257.36,,True,3,1,1.0,1.0,2.0,0.0,0.0014840635703876,0.0004946878761984,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02799-100,0,gmm_2d,small,1,225,60025,0.0014937759336099,0.0007474462253965,266.77777777777777,,True,3,1,1.0,1.0,2.0,0.0,0.0014317107852548,0.0004772369284182,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02799-100,0,variational_spline,small,1,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-100,0,otsu_T1c,large,1,13195,20565,0.4196682464454976,0.2655570550307392,1.5585449033724896,,True,2,1,1.0,1.0,1.0,0.0,0.4389503300189972,0.2194751650094986,0.2194751650094986,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-100,0,gmm_T1c,large,1,13195,23557,0.4239769264257727,0.269016953834467,1.78529746115953,,True,2,1,1.0,1.0,1.0,0.0,0.4418044090270996,0.2209022045135498,0.2209022045135498,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-100,0,sustraccion,large,1,13195,96056,0.182222588351594,0.1002447203843016,7.279727169382342,,True,2,1,1.0,1.0,1.0,0.0,0.1846373677253723,0.0923186838626861,0.0923186838626861,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-100,0,gmm_2d,large,1,13195,94693,0.2107370606554945,0.1177786987152921,7.176430466085638,,True,2,1,1.0,1.0,1.0,0.0,0.2135613858699798,0.1067806929349899,0.1067806929349899,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-100,0,variational_spline,large,1,13195,23589,0.4247498912570683,0.2696396520778683,1.7877226222053808,,True,2,1,1.0,1.0,1.0,0.0,0.4425936937332153,0.2212968468666076,0.2212968468666076,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-101,1,otsu_T1c,large,1,11347,15066,0.3596713739446485,0.2192678761021096,1.3277518286771834,,True,2,1,1.0,1.0,1.0,0.0,0.3797114193439483,0.1898557096719741,0.1898557096719741,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-101,1,gmm_T1c,large,1,11347,18159,0.403917847217515,0.2530683314222618,1.600334890279369,,True,2,1,1.0,1.0,1.0,0.0,0.4239470660686493,0.2119735330343246,0.2119735330343246,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-101,1,sustraccion,large,1,11347,77646,0.1900374186733788,0.1049952195885121,6.842865955759232,,True,2,1,1.0,1.0,1.0,0.0,0.1930615603923797,0.0965307801961898,0.0965307801961898,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-101,1,gmm_2d,large,1,11347,9153,0.0,0.0,0.806644928174848,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02801-101,1,variational_spline,large,1,11347,18164,0.4041204974416319,0.2532274503142517,1.6007755353838018,,True,2,1,1.0,1.0,1.0,0.0,0.4241562187671661,0.212078109383583,0.212078109383583,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02808-100,4,otsu_T1c,small,1,1211,16020,0.0,0.0,13.228736581337737,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02808-100,4,gmm_T1c,small,1,1211,21100,0.0,0.0,17.423616845582163,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02808-100,4,sustraccion,small,1,1211,82199,0.0,0.0,67.87696118909992,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02808-100,4,gmm_2d,small,1,1211,72273,0.0,0.0,59.680429397192405,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02808-100,4,variational_spline,small,1,1211,21100,0.0,0.0,17.423616845582163,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02817-101,3,otsu_T1c,medium,1,2809,862861,0.0049926646412605,0.002502579590948,307.1772872908508,,True,2,1,1.0,1.0,1.0,0.0,0.0031865891069173,0.0015932945534586,0.0015932945534586,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02817-101,3,gmm_T1c,medium,1,2809,946153,0.0004510191135156,0.0002255604227887,336.82912068351726,,True,2,1,1.0,1.0,1.0,0.0,0.0003419250715523,0.0001709625357761,0.0001709625357761,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
