case_id,fold,method,mode,shape_threshold,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,dominant_found
BraTS-GLI-02983-101,0,otsu_T1c,shape_post_filter,0.5530794707693413,small,1845,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02983-101,0,gmm_T1c,shape_post_filter,0.5530794707693413,small,1845,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02983-101,0,sustraccion,shape_post_filter,0.5530794707693413,small,1845,9374,False,,0.004279835615307,1.0,1.0,133.0,True
BraTS-GLI-02983-101,0,gmm_2d,shape_post_filter,0.5530794707693413,small,1845,23785,True,,0.0057919383980333,2.0,0.0,211.0,True
BraTS-GLI-02983-101,0,variational_spline,shape_post_filter,0.5530794707693413,small,1845,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02984-101,0,otsu_T1c,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02984-101,0,gmm_T1c,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02984-101,0,sustraccion,shape_post_filter,0.5530794707693413,absent,0,10938,True,0.0,,,,,
BraTS-GLI-02984-101,0,gmm_2d,shape_post_filter,0.5530794707693413,absent,0,30511,True,0.0,,,,,
BraTS-GLI-02984-101,0,variational_spline,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02985-101,1,otsu_T1c,shape_post_filter,0.5255652568220824,absent,0,0,False,1.0,,,,,
BraTS-GLI-02985-101,1,gmm_T1c,shape_post_filter,0.5255652568220824,absent,0,0,False,1.0,,,,,
BraTS-GLI-02985-101,1,sustraccion,shape_post_filter,0.5255652568220824,absent,0,7889,False,0.0,,,,,
BraTS-GLI-02985-101,1,gmm_2d,shape_post_filter,0.5255652568220824,absent,0,14605,True,0.0,,,,,
BraTS-GLI-02985-101,1,variational_spline,shape_post_filter,0.5255652568220824,absent,0,0,False,1.0,,,,,
BraTS-GLI-02992-101,0,otsu_T1c,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02992-101,0,gmm_T1c,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02992-101,0,sustraccion,shape_post_filter,0.5530794707693413,absent,0,1296,False,0.0,,,,,
BraTS-GLI-02992-101,0,gmm_2d,shape_post_filter,0.5530794707693413,absent,0,7774,False,0.0,,,,,
BraTS-GLI-02992-101,0,variational_spline,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02996-101,0,otsu_T1c,shape_post_filter,0.5530794707693413,large,18701,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02996-101,0,gmm_T1c,shape_post_filter,0.5530794707693413,large,18701,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02996-101,0,sustraccion,shape_post_filter,0.5530794707693413,large,18701,9868,False,,0.0007704127347096,1.0,1.0,160.0,True
BraTS-GLI-02996-101,0,gmm_2d,shape_post_filter,0.5530794707693413,large,18701,16593,True,,2.694274007808417e-05,1.0,1.0,125.0,True
BraTS-GLI-02996-101,0,variational_spline,shape_post_filter,0.5530794707693413,large,18701,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-03009-100,2,otsu_T1c,shape_post_filter,0.5396369041183476,large,11130,0,False,,0.0,0.0,5.0,0.0,False
BraTS-GLI-03009-100,2,gmm_T1c,shape_post_filter,0.5396369041183476,large,11130,0,False,,0.0,0.0,5.0,0.0,False
BraTS-GLI-03009-100,2,sustraccion,shape_post_filter,0.5396369041183476,large,11130,7473,False,,2.6723597329691984e-05,1.0,4.0,117.0,True
BraTS-GLI-03009-100,2,gmm_2d,shape_post_filter,0.5396369041183476,large,11130,20027,True,,0.0,0.0,5.0,184.0,False
BraTS-GLI-03009-100,2,variational_spline,shape_post_filter,0.5396369041183476,large,11130,0,False,,0.0,0.0,5.0,0.0,False
BraTS-GLI-03010-100,3,otsu_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-03010-100,3,gmm_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-03010-100,3,sustraccion,shape_post_filter,0.5309848428280338,absent,0,9799,False,0.0,,,,,
BraTS-GLI-03010-100,3,gmm_2d,shape_post_filter,0.5309848428280338,absent,0,34451,True,0.0,,,,,
BraTS-GLI-03010-100,3,variational_spline,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-03019-101,4,otsu_T1c,shape_post_filter,0.5518172876195343,large,36755,0,False,,0.0,0.0,21.0,0.0,False
BraTS-GLI-03019-101,4,gmm_T1c,shape_post_filter,0.5518172876195343,large,36755,0,False,,0.0,0.0,21.0,0.0,False
BraTS-GLI-03019-101,4,sustraccion,shape_post_filter,0.5518172876195343,large,36755,30057,True,,0.0393610671162605,10.0,11.0,145.0,True
BraTS-GLI-03019-101,4,gmm_2d,shape_post_filter,0.5518172876195343,large,36755,23130,True,,0.0075169918127357,7.0,14.0,247.0,True
BraTS-GLI-03019-101,4,variational_spline,shape_post_filter,0.5518172876195343,large,36755,0,False,,0.0,0.0,21.0,0.0,False
BraTS-GLI-03020-100,1,otsu_T1c,shape_post_filter,0.5255652568220824,large,13632,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-03020-100,1,gmm_T1c,shape_post_filter,0.5255652568220824,large,13632,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-03020-100,1,sustraccion,shape_post_filter,0.5255652568220824,large,13632,7552,False,,0.0001182941923616,1.0,1.0,104.0,True
BraTS-GLI-03020-100,1,gmm_2d,shape_post_filter,0.5255652568220824,large,13632,24284,True,,1.3996537745697424e-05,1.0,1.0,197.0,True
BraTS-GLI-03020-100,1,variational_spline,shape_post_filter,0.5255652568220824,large,13632,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-03025-101,1,otsu_T1c,shape_post_filter,0.5255652568220824,small,766,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-03025-101,1,gmm_T1c,shape_post_filter,0.5255652568220824,small,766,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-03025-101,1,sustraccion,shape_post_filter,0.5255652568220824,small,766,10137,True,,0.0,0.0,1.0,196.0,False
BraTS-GLI-03025-101,1,gmm_2d,shape_post_filter,0.5255652568220824,small,766,16165,True,,0.0,0.0,1.0,148.0,False
BraTS-GLI-03025-101,1,variational_spline,shape_post_filter,0.5255652568220824,small,766,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-03026-101,3,otsu_T1c,shape_post_filter,0.5309848428280338,medium,4326,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-03026-101,3,gmm_T1c,shape_post_filter,0.5309848428280338,medium,4326,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-03026-101,3,sustraccion,shape_post_filter,0.5309848428280338,medium,4326,30077,True,,0.0027154558338224,1.0,3.0,230.0,True
BraTS-GLI-03026-101,3,gmm_2d,shape_post_filter,0.5309848428280338,medium,4326,22681,True,,0.0002935766533482,1.0,3.0,123.0,True
BraTS-GLI-03026-101,3,variational_spline,shape_post_filter,0.5309848428280338,medium,4326,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-03027-100,1,otsu_T1c,shape_post_filter,0.5255652568220824,small,1878,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-03027-100,1,gmm_T1c,shape_post_filter,0.5255652568220824,small,1878,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-03027-100,1,sustraccion,shape_post_filter,0.5255652568220824,small,1878,10974,True,,0.0,0.0,2.0,188.0,False
BraTS-GLI-03027-100,1,gmm_2d,shape_post_filter,0.5255652568220824,small,1878,11397,True,,0.0004023161891382,1.0,1.0,109.0,True
BraTS-GLI-03027-100,1,variational_spline,shape_post_filter,0.5255652568220824,small,1878,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-03027-101,3,otsu_T1c,shape_post_filter,0.5309848428280338,small,775,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-03027-101,3,gmm_T1c,shape_post_filter,0.5309848428280338,small,775,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-03027-101,3,sustraccion,shape_post_filter,0.5309848428280338,small,775,9363,False,,0.0051190569065511,4.0,0.0,185.0,True
BraTS-GLI-03027-101,3,gmm_2d,shape_post_filter,0.5309848428280338,small,775,11725,True,,0.0022995474282652,2.0,2.0,133.0,True
BraTS-GLI-03027-101,3,variational_spline,shape_post_filter,0.5309848428280338,small,775,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-03059-100,0,otsu_T1c,shape_post_filter,0.5530794707693413,small,776,0,False,,0.0,0.0,6.0,0.0,False
BraTS-GLI-03059-100,0,gmm_T1c,shape_post_filter,0.5530794707693413,small,776,0,False,,0.0,0.0,6.0,0.0,False
BraTS-GLI-03059-100,0,sustraccion,shape_post_filter,0.5530794707693413,small,776,16939,True,,0.0089381979778409,4.0,2.0,215.0,True
BraTS-GLI-03059-100,0,gmm_2d,shape_post_filter,0.5530794707693413,small,776,21591,True,,0.0,0.0,6.0,188.0,False
BraTS-GLI-03059-100,0,variational_spline,shape_post_filter,0.5530794707693413,small,776,0,False,,0.0,0.0,6.0,0.0,False
BraTS-GLI-03060-102,4,otsu_T1c,shape_post_filter,0.5518172876195343,small,1007,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-03060-102,4,gmm_T1c,shape_post_filter,0.5518172876195343,small,1007,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-03060-102,4,sustraccion,shape_post_filter,0.5518172876195343,small,1007,21259,True,,0.002534617902711034,1.0,0.0,196.0,True
BraTS-GLI-03060-102,4,gmm_2d,shape_post_filter,0.5518172876195343,small,1007,15911,True,,0.0051282779313623905,1.0,0.0,118.0,True
BraTS-GLI-03060-102,4,variational_spline,shape_post_filter,0.5518172876195343,small,1007,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-03063-100,4,otsu_T1c,shape_post_filter,0.5518172876195343,medium,6973,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-03063-100,4,gmm_T1c,shape_post_filter,0.5518172876195343,medium,6973,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-03063-100,4,sustraccion,shape_post_filter,0.5518172876195343,medium,6973,12515,True,,0.008998527191579342,3.0,1.0,172.0,True
BraTS-GLI-03063-100,4,gmm_2d,shape_post_filter,0.5518172876195343,medium,6973,35677,True,,5.3314852266339585e-05,1.0,3.0,318.0,True
BraTS-GLI-03063-100,4,variational_spline,shape_post_filter,0.5518172876195343,medium,6973,0,False,,0.0,0.0,4.0,0.0,False
