case_id,metodo,vol_bin,focality,fold,et_present_manifest,et_mm3_manifest,gt_vox,pred_vox,global_dice,global_jaccard,overseg_ratio,correct_absent_pred_lt_10_vox,flood_gt_10000_vox,gt_components,pred_components,matched_components,lesionwise_dice_mean,lesionwise_dice_median,lesion_detection_rate_dice_gt_0,lesion_detection_rate_dice_ge_0_1,hd95_mm
BraTS-GLI-02744-100,gmm_2d,small,unifocal,3.0,1,68.0,68,91370,0.0004374548874647302,0.0002187752958935877,1343.6764705882354,,True,1,124,1.0,0.0005119213601574302,0.0005119213601574302,1.0,0.0,121.02437763980583
BraTS-GLI-02744-100,variational_spline,small,unifocal,3.0,1,68.0,68,18359,0.0,0.0,269.9852941176471,,True,1,1,0.0,0.0,0.0,0.0,0.0,123.10402103928523
BraTS-GLI-02744-101,otsu_T1c,small,unifocal,2.0,1,51.0,51,9747,0.0,0.0,191.11764705882354,,False,1,1,0.0,0.0,0.0,0.0,0.0,122.96930509646765
BraTS-GLI-02744-101,gmm_T1c,small,unifocal,2.0,1,51.0,51,10437,0.0,0.0,204.64705882352942,,True,1,1,0.0,0.0,0.0,0.0,0.0,122.9434828233633
BraTS-GLI-02744-101,sustraccion,small,unifocal,2.0,1,51.0,51,70571,0.00022655829628161195,0.00011329198175999094,1383.7450980392157,,True,1,337,1.0,0.0007453300640918314,0.0007453300640918314,1.0,0.0,119.32309080810805
BraTS-GLI-02744-101,gmm_2d,small,unifocal,2.0,1,51.0,51,406545,6.394553807710848e-05,3.19737913291997e-05,7971.470588235294,,True,1,87,1.0,0.2626262605190277,0.2626262605190277,1.0,1.0,115.54220008291342
BraTS-GLI-02744-101,variational_spline,small,unifocal,2.0,1,51.0,51,10438,0.0,0.0,204.66666666666666,,True,1,1,0.0,0.0,0.0,0.0,0.0,122.94409287187433
BraTS-GLI-02746-100,otsu_T1c,small,unifocal,0.0,1,120.0,120,564641,0.0004214172012585855,0.00021075300810070806,4705.341666666666,,True,1,1,1.0,0.00042141720768995583,0.00042141720768995583,1.0,0.0,125.90075456485556
BraTS-GLI-02746-100,gmm_T1c,small,unifocal,0.0,1,120.0,120,15865,0.0,0.0,132.20833333333334,,True,1,1,0.0,0.0,0.0,0.0,0.0,90.08107434772545
BraTS-GLI-02746-100,sustraccion,small,unifocal,0.0,1,120.0,120,115864,0.002052007173403228,0.0010270573512277219,965.5333333333333,,True,1,276,1.0,0.002245516050606966,0.002245516050606966,1.0,0.0,126.09123680890754
BraTS-GLI-02746-100,gmm_2d,small,unifocal,0.0,1,120.0,120,182549,0.0013138518303598312,0.0006573577505217777,1521.2416666666666,,True,1,134,1.0,0.0014269576640799642,0.0014269576640799642,1.0,0.0,126.14277624977183
BraTS-GLI-02746-100,variational_spline,small,unifocal,0.0,1,120.0,120,15866,0.0,0.0,132.21666666666667,,True,1,1,0.0,0.0,0.0,0.0,0.0,90.08107434772545
BraTS-GLI-02753-100,otsu_T1c,medium,multifocal,3.0,1,6097.0,6097,20399,0.0020380434782608695,0.0010200612036722204,3.3457438084303757,,True,7,1,1.0,0.0003193131124135107,0.0,0.14285714285714285,0.0,104.23890826215462
BraTS-GLI-02753-100,gmm_T1c,medium,multifocal,3.0,1,6097.0,6097,19737,0.002090268638228691,0.0010462277676599372,3.2371658192553716,,True,7,1,1.0,0.00032830939744599164,0.0,0.14285714285714285,0.0,104.29501423515725
BraTS-GLI-02753-100,sustraccion,medium,multifocal,3.0,1,6097.0,6097,102495,0.028860321202298513,0.014641438916141088,16.81072658684599,,True,7,346,6.0,0.24033944308757782,0.24942049384117126,0.8571428571428571,0.7142857142857143,99.76973488989535
BraTS-GLI-02753-100,gmm_2d,medium,multifocal,3.0,1,6097.0,6097,574096,0.014943303349057985,0.007527897502509299,94.16040675742168,,True,7,50,1.0,0.0012096065329387784,0.0,0.14285714285714285,0.0,99.46356116689167
BraTS-GLI-02753-100,variational_spline,medium,multifocal,3.0,1,6097.0,6097,19658,0.00209668025626092,0.0010494402985074627,3.224208627193702,,True,7,1,1.0,0.00032941694371402264,0.0,0.14285714285714285,0.0,104.29765098025938
BraTS-GLI-02755-101,otsu_T1c,small,multifocal,3.0,1,705.0,705,12591,0.0,0.0,17.859574468085107,,True,3,1,0.0,0.0,0.0,0.0,0.0,123.5354200219516
BraTS-GLI-02755-101,gmm_T1c,small,multifocal,3.0,1,705.0,705,21959,0.0,0.0,31.147517730496453,,True,3,1,0.0,0.0,0.0,0.0,0.0,122.98780427343192
BraTS-GLI-02755-101,sustraccion,small,multifocal,3.0,1,705.0,705,93129,0.008291237717671632,0.004162876558403339,132.09787234042554,,True,3,326,2.0,0.14151859283447266,0.0038437996990978718,0.6666666666666666,0.3333333333333333,118.6001686339442
BraTS-GLI-02755-101,gmm_2d,small,multifocal,3.0,1,705.0,705,54758,0.008149577195607882,0.0040914604341292975,77.6709219858156,,True,3,205,3.0,0.1815972924232483,0.08523908257484436,1.0,0.3333333333333333,111.1795844486733
BraTS-GLI-02755-101,variational_spline,small,multifocal,3.0,1,705.0,705,21959,0.0,0.0,31.147517730496453,,True,3,1,0.0,0.0,0.0,0.0,0.0,122.98780427343192
BraTS-GLI-02761-101,otsu_T1c,medium,unifocal,4.0,1,3264.0,3264,11109,0.0,0.0,3.4034926470588234,,True,1,1,0.0,0.0,0.0,0.0,0.0,94.76286192385707
BraTS-GLI-02761-101,gmm_T1c,medium,unifocal,4.0,1,3264.0,3264,16539,0.29470282280462556,0.17281610897246077,5.067095588235294,,True,1,1,1.0,0.29470282793045044,0.29470282793045044,1.0,1.0,94.89467845985885
BraTS-GLI-02761-101,sustraccion,medium,unifocal,4.0,1,3264.0,3264,79376,0.07802516940948694,0.0405963533796716,24.318627450980394,,True,1,227,1.0,0.09855710715055466,0.09855710715055466,1.0,0.0,106.1178590059185
BraTS-GLI-02761-101,gmm_2d,medium,unifocal,4.0,1,3264.0,3264,49662,0.017458338056909647,0.008806038426349496,15.215073529411764,,True,1,229,1.0,0.18072618544101715,0.18072618544101715,1.0,1.0,106.09429767899876
BraTS-GLI-02761-101,variational_spline,medium,unifocal,4.0,1,3264.0,3264,16539,0.29470282280462556,0.17281610897246077,5.067095588235294,,True,1,1,1.0,0.29470282793045044,0.29470282793045044,1.0,1.0,94.89467845985885
BraTS-GLI-02789-101,otsu_T1c,absent,unifocal,4.0,0,0.0,0,13813,,,,False,True,0,1,,,,,,
BraTS-GLI-02789-101,gmm_T1c,absent,unifocal,4.0,0,0.0,0,15792,,,,False,True,0,1,,,,,,
BraTS-GLI-02789-101,sustraccion,absent,unifocal,4.0,0,0.0,0,8985,,,,False,False,0,51,,,,,,
BraTS-GLI-02789-101,gmm_2d,absent,unifocal,4.0,0,0.0,0,94636,,,,False,True,0,152,,,,,,
BraTS-GLI-02789-101,variational_spline,absent,unifocal,4.0,0,0.0,0,15792,,,,False,True,0,1,,,,,,
BraTS-GLI-02793-100,otsu_T1c,absent,unifocal,4.0,0,0.0,0,19983,,,,False,True,0,1,,,,,,
BraTS-GLI-02793-100,gmm_T1c,absent,unifocal,4.0,0,0.0,0,21010,,,,False,True,0,1,,,,,,
BraTS-GLI-02793-100,sustraccion,absent,unifocal,4.0,0,0.0,0,115867,,,,False,True,0,299,,,,,,
BraTS-GLI-02793-100,gmm_2d,absent,unifocal,4.0,0,0.0,0,140733,,,,False,True,0,147,,,,,,
BraTS-GLI-02793-100,variational_spline,absent,unifocal,4.0,0,0.0,0,21010,,,,False,True,0,1,,,,,,
BraTS-GLI-02793-101,otsu_T1c,absent,unifocal,3.0,0,0.0,0,16382,,,,False,True,0,1,,,,,,
BraTS-GLI-02793-101,gmm_T1c,absent,unifocal,3.0,0,0.0,0,18837,,,,False,True,0,1,,,,,,
BraTS-GLI-02793-101,sustraccion,absent,unifocal,3.0,0,0.0,0,54294,,,,False,True,0,238,,,,,,
BraTS-GLI-02793-101,gmm_2d,absent,unifocal,3.0,0,0.0,0,88785,,,,False,True,0,142,,,,,,
BraTS-GLI-02793-101,variational_spline,absent,unifocal,3.0,0,0.0,0,18837,,,,False,True,0,1,,,,,,
BraTS-GLI-02799-100,otsu_T1c,small,multifocal,0.0,1,225.0,225,14188,0.0,0.0,63.05777777777778,,True,4,1,0.0,0.0,0.0,0.0,0.0,83.06623862918075
BraTS-GLI-02799-100,gmm_T1c,small,multifocal,0.0,1,225.0,225,14753,0.0,0.0,65.56888888888889,,True,4,1,0.0,0.0,0.0,0.0,0.0,83.15046602394962
BraTS-GLI-02799-100,sustraccion,small,multifocal,0.0,1,225.0,225,70172,0.0018750799039731806,0.0009384197580014503,311.87555555555554,,True,4,227,3.0,0.13132339715957642,0.04836108162999153,0.75,0.25,92.62801951146254
BraTS-GLI-02799-100,gmm_2d,small,multifocal,0.0,1,225.0,225,83599,0.0020996373353693453,0.001050921945160982,371.5511111111111,,True,4,106,2.0,0.16201205551624298,0.000715855392627418,0.5,0.25,90.39911503991618
BraTS-GLI-02799-100,variational_spline,small,multifocal,0.0,1,225.0,225,14753,0.0,0.0,65.56888888888889,,True,4,1,0.0,0.0,0.0,0.0,0.0,83.15046602394962
BraTS-GLI-02801-100,otsu_T1c,large,multifocal,0.0,1,13195.0,13195,20565,0.4196682464454976,0.26555705503073923,1.5585449033724896,,True,3,1,1.0,0.1463167816400528,0.0,0.3333333333333333,0.3333333333333333,67.96285748428193
BraTS-GLI-02801-100,gmm_T1c,large,multifocal,0.0,1,13195.0,13195,23557,0.4239769264257727,0.26901695383446705,1.78529746115953,,True,3,1,1.0,0.1472681313753128,0.0,0.3333333333333333,0.3333333333333333,67.58809061530643
BraTS-GLI-02801-100,sustraccion,large,multifocal,0.0,1,13195.0,13195,107302,0.1875565366772617,0.10348269641107356,8.132019704433498,,True,3,251,2.0,0.3758481740951538,0.18463736772537231,0.6666666666666666,0.6666666666666666,88.67919710958145
BraTS-GLI-02801-100,gmm_2d,large,multifocal,0.0,1,13195.0,13195,115032,0.2003166259836072,0.11130659363516605,8.717847669571807,,True,3,114,2.0,0.36402013897895813,0.21356138586997986,0.6666666666666666,0.6666666666666666,85.14105942493316
BraTS-GLI-02801-100,variational_spline,large,multifocal,0.0,1,13195.0,13195,23589,0.4247498912570683,0.2696396520778683,1.7877226222053808,,True,3,1,1.0,0.14753122627735138,0.0,0.3333333333333333,0.3333333333333333,67.68308503607086
BraTS-GLI-02801-101,otsu_T1c,large,multifocal,1.0,1,11347.0,11347,15066,0.3596713739446485,0.2192678761021096,1.3277518286771834,,True,3,1,1.0,0.12657047808170319,0.0,0.3333333333333333,0.3333333333333333,69.24521572982586
BraTS-GLI-02801-101,gmm_T1c,large,multifocal,1.0,1,11347.0,11347,18159,0.40391784721751506,0.25306833142226187,1.600334890279369,,True,3,1,1.0,0.14131568372249603,0.0,0.3333333333333333,0.3333333333333333,69.78431040031595
BraTS-GLI-02801-101,sustraccion,large,multifocal,1.0,1,11347.0,11347,88843,0.19498951991216687,0.10802680763530999,7.829646602626245,,True,3,304,2.0,0.38126206398010254,0.19306156039237976,0.6666666666666666,0.6666666666666666,88.39683252243827
BraTS-GLI-02801-101,gmm_2d,large,multifocal,1.0,1,11347.0,11347,60763,0.1656358341422826,0.09029604765792737,5.354983696131136,,True,3,241,2.0,0.3642049729824066,0.48555177450180054,0.6666666666666666,0.6666666666666666,88.08745583948209
BraTS-GLI-02801-101,variational_spline,large,multifocal,1.0,1,11347.0,11347,18164,0.4041204974416319,0.25322745031425176,1.6007755353838018,,True,3,1,1.0,0.14138540625572205,0.0,0.3333333333333333,0.3333333333333333,69.81726138503564
BraTS-GLI-02808-100,otsu_T1c,small,unifocal,4.0,1,1211.0,1211,16020,0.0,0.0,13.228736581337737,,True,1,1,0.0,0.0,0.0,0.0,0.0,113.65584012974017
BraTS-GLI-02808-100,gmm_T1c,small,unifocal,4.0,1,1211.0,1211,21100,0.0,0.0,17.423616845582163,,True,1,1,0.0,0.0,0.0,0.0,0.0,113.38871196022997
BraTS-GLI-02808-100,sustraccion,small,unifocal,4.0,1,1211.0,1211,92054,0.00450329705677371,0.002256729890924722,76.0148637489678,,True,1,181,1.0,0.28397566080093384,0.28397566080093384,1.0,1.0,110.05907504608605
BraTS-GLI-02808-100,gmm_2d,small,unifocal,4.0,1,1211.0,1211,114599,0.010862619808306708,0.00546097012528108,94.63170933113129,,True,1,112,1.0,0.5739491581916809,0.5739491581916809,1.0,1.0,110.58028757423268
BraTS-GLI-02808-100,variational_spline,small,unifocal,4.0,1,1211.0,1211,21100,0.0,0.0,17.423616845582163,,True,1,1,0.0,0.0,0.0,0.0,0.0,113.38871196022997
BraTS-GLI-02817-101,otsu_T1c,medium,multifocal,3.0,1,2809.0,2809,862861,0.004992664641260526,0.0025025795909480964,307.1772872908508,,True,2,1,1.0,0.0015932945534586906,0.0015932945534586906,0.5,0.0,82.66801074176153
BraTS-GLI-02817-101,gmm_T1c,medium,multifocal,3.0,1,2809.0,2809,946153,0.0004510191135156097,0.00022556042278877003,336.82912068351726,,True,2,1,1.0,0.0001709625357761979,0.0001709625357761979,0.5,0.0,81.84741901856161
BraTS-GLI-02817-101,sustraccion,medium,multifocal,3.0,1,2809.0,2809,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,0.0,0.0,0.0,
BraTS-GLI-02817-101,gmm_2d,medium,multifocal,3.0,1,2809.0,2809,63264,0.06792487097604165,0.03515643359601435,22.52189391242435,,True,2,133,2.0,0.45346060395240784,0.45346060395240784,1.0,1.0,92.53647929330357
BraTS-GLI-02817-101,variational_spline,medium,multifocal,3.0,1,2809.0,2809,948692,0.000449815607130208,0.00022495839846439612,337.7330010679957,,True,2,1,1.0,0.00017050567839760333,0.00017050567839760333,0.5,0.0,82.05485969764375
BraTS-GLI-02828-100,otsu_T1c,absent,unifocal,0.0,0,0.0,0,740909,,,,False,True,0,1,,,,,,
BraTS-GLI-02828-100,gmm_T1c,absent,unifocal,0.0,0,0.0,0,1420869,,,,False,True,0,1,,,,,,
BraTS-GLI-02828-100,sustraccion,absent,unifocal,0.0,0,0.0,0,135522,,,,False,True,0,240,,,,,,
BraTS-GLI-02828-100,gmm_2d,absent,unifocal,0.0,0,0.0,0,160521,,,,False,True,0,135,,,,,,
BraTS-GLI-02828-100,variational_spline,absent,unifocal,0.0,0,0.0,0,278959,,,,False,True,0,1,,,,,,
BraTS-GLI-02833-101,otsu_T1c,small,unifocal,4.0,1,199.0,199,18673,0.0,0.0,93.83417085427136,,True,1,1,0.0,0.0,0.0,0.0,0.0,110.6752004741803
BraTS-GLI-02833-101,gmm_T1c,small,unifocal,4.0,1,199.0,199,20741,0.0,0.0,104.22613065326634,,True,1,1,0.0,0.0,0.0,0.0,0.0,110.64809081046089
BraTS-GLI-02833-101,sustraccion,small,unifocal,4.0,1,199.0,199,92112,0.0022965843723933227,0.0011496122769914863,462.8743718592965,,True,1,301,1.0,0.002667908323928714,0.002667908323928714,1.0,0.0,108.41125402835262
BraTS-GLI-02833-101,gmm_2d,small,unifocal,4.0,1,199.0,199,119471,0.0028745717389487757,0.0014393546335503523,600.356783919598,,True,1,126,1.0,0.0032698377035558224,0.0032698377035558224,1.0,0.0,108.4665847162157
BraTS-GLI-02833-101,variational_spline,small,unifocal,4.0,1,199.0,199,20742,0.0,0.0,104.23115577889448,,True,1,1,0.0,0.0,0.0,0.0,0.0,110.64809081046089
BraTS-GLI-02835-100,otsu_T1c,absent,unifocal,3.0,0,0.0,0,19628,,,,False,True,0,1,,,,,,
BraTS-GLI-02835-100,gmm_T1c,absent,unifocal,3.0,0,0.0,0,27959,,,,False,True,0,1,,,,,,
BraTS-GLI-02835-100,sustraccion,absent,unifocal,3.0,0,0.0,0,72714,,,,False,True,0,194,,,,,,
BraTS-GLI-02835-100,gmm_2d,absent,unifocal,3.0,0,0.0,0,91858,,,,False,True,0,108,,,,,,
BraTS-GLI-02835-100,variational_spline,absent,unifocal,3.0,0,0.0,0,27953,,,,False,True,0,1,,,,,,
BraTS-GLI-02836-101,otsu_T1c,absent,unifocal,2.0,0,0.0,0,13813,,,,False,True,0,1,,,,,,
BraTS-GLI-02836-101,gmm_T1c,absent,unifocal,2.0,0,0.0,0,15997,,,,False,True,0,1,,,,,,
BraTS-GLI-02836-101,sustraccion,absent,unifocal,2.0,0,0.0,0,29913,,,,False,True,0,165,,,,,,
BraTS-GLI-02836-101,gmm_2d,absent,unifocal,2.0,0,0.0,0,104381,,,,False,True,0,181,,,,,,
BraTS-GLI-02836-101,variational_spline,absent,unifocal,2.0,0,0.0,0,15997,,,,False,True,0,1,,,,,,
BraTS-GLI-02851-100,otsu_T1c,absent,unifocal,3.0,0,0.0,0,17160,,,,False,True,0,1,,,,,,
BraTS-GLI-02851-100,gmm_T1c,absent,unifocal,3.0,0,0.0,0,20360,,,,False,True,0,1,,,,,,
BraTS-GLI-02851-100,sustraccion,absent,unifocal,3.0,0,0.0,0,82051,,,,False,True,0,229,,,,,,
BraTS-GLI-02851-100,gmm_2d,absent,unifocal,3.0,0,0.0,0,77540,,,,False,True,0,100,,,,,,
BraTS-GLI-02851-100,variational_spline,absent,unifocal,3.0,0,0.0,0,20360,,,,False,True,0,1,,,,,,
BraTS-GLI-02866-100,otsu_T1c,absent,unifocal,4.0,0,0.0,0,14396,,,,False,True,0,1,,,,,,
BraTS-GLI-02866-100,gmm_T1c,absent,unifocal,4.0,0,0.0,0,18512,,,,False,True,0,1,,,,,,
BraTS-GLI-02866-100,sustraccion,absent,unifocal,4.0,0,0.0,0,98824,,,,False,True,0,280,,,,,,
BraTS-GLI-02866-100,gmm_2d,absent,unifocal,4.0,0,0.0,0,120007,,,,False,True,0,136,,,,,,
BraTS-GLI-02866-100,variational_spline,absent,unifocal,4.0,0,0.0,0,18518,,,,False,True,0,1,,,,,,
BraTS-GLI-02866-101,otsu_T1c,absent,unifocal,1.0,0,0.0,0,12156,,,,False,True,0,1,,,,,,
BraTS-GLI-02866-101,gmm_T1c,absent,unifocal,1.0,0,0.0,0,13851,,,,False,True,0,1,,,,,,
BraTS-GLI-02866-101,sustraccion,absent,unifocal,1.0,0,0.0,0,64657,,,,False,True,0,369,,,,,,
BraTS-GLI-02866-101,gmm_2d,absent,unifocal,1.0,0,0.0,0,40635,,,,False,True,0,85,,,,,,
BraTS-GLI-02866-101,variational_spline,absent,unifocal,1.0,0,0.0,0,13853,,,,False,True,0,1,,,,,,
BraTS-GLI-02895-101,otsu_T1c,absent,unifocal,2.0,0,0.0,0,10694,,,,False,True,0,1,,,,,,
BraTS-GLI-02895-101,gmm_T1c,absent,unifocal,2.0,0,0.0,0,13041,,,,False,True,0,1,,,,,,
BraTS-GLI-02895-101,sustraccion,absent,unifocal,2.0,0,0.0,0,19488,,,,False,True,0,124,,,,,,
BraTS-GLI-02895-101,gmm_2d,absent,unifocal,2.0,0,0.0,0,63991,,,,False,True,0,140,,,,,,
BraTS-GLI-02895-101,variational_spline,absent,unifocal,2.0,0,0.0,0,13041,,,,False,True,0,1,,,,,,
BraTS-GLI-02897-101,otsu_T1c,absent,unifocal,1.0,0,0.0,0,11827,,,,False,True,0,1,,,,,,
BraTS-GLI-02897-101,gmm_T1c,absent,unifocal,1.0,0,0.0,0,15370,,,,False,True,0,1,,,,,,
BraTS-GLI-02897-101,sustraccion,absent,unifocal,1.0,0,0.0,0,85811,,,,False,True,0,305,,,,,,
BraTS-GLI-02897-101,gmm_2d,absent,unifocal,1.0,0,0.0,0,116897,,,,False,True,0,145,,,,,,
BraTS-GLI-02897-101,variational_spline,absent,unifocal,1.0,0,0.0,0,15371,,,,False,True,0,1,,,,,,
BraTS-GLI-02901-100,otsu_T1c,absent,unifocal,0.0,0,0.0,0,16726,,,,False,True,0,1,,,,,,
BraTS-GLI-02901-100,gmm_T1c,absent,unifocal,0.0,0,0.0,0,18667,,,,False,True,0,1,,,,,,
BraTS-GLI-02901-100,sustraccion,absent,unifocal,0.0,0,0.0,0,107373,,,,False,True,0,279,,,,,,
BraTS-GLI-02901-100,gmm_2d,absent,unifocal,0.0,0,0.0,0,269262,,,,False,True,0,186,,,,,,
BraTS-GLI-02901-100,variational_spline,absent,unifocal,0.0,0,0.0,0,18667,,,,False,True,0,1,,,,,,
BraTS-GLI-02905-100,otsu_T1c,small,multifocal,0.0,1,867.0,867,849890,0.002017027188727216,0.0010095317208280042,980.2652825836217,,True,2,1,1.0,0.0007642122800461948,0.0007642122800461948,0.5,0.0,126.0
BraTS-GLI-02905-100,gmm_T1c,small,multifocal,0.0,1,867.0,867,1104436,0.0015688005913310648,0.0007850160624970574,1273.8592848904268,,True,2,1,1.0,0.0005963288131169975,0.0005963288131169975,0.5,0.0,125.70222750312931
BraTS-GLI-02905-100,sustraccion,small,multifocal,0.0,1,867.0,867,41694,0.023636662672399614,0.011959674734889915,48.089965397923876,,True,2,214,2.0,0.7078409790992737,0.7078409790992737,1.0,1.0,132.984961555809
BraTS-GLI-02905-100,gmm_2d,small,multifocal,0.0,1,867.0,867,112700,0.01509241240853417,0.0076035844201934166,129.98846597462514,,True,2,160,1.0,0.14898990094661713,0.14898990094661713,0.5,0.5,130.26511428621248
BraTS-GLI-02905-100,variational_spline,small,multifocal,0.0,1,867.0,867,82854,0.0,0.0,95.56401384083046,,True,2,1,0.0,0.0,0.0,0.0,0.0,131.49581741696807
BraTS-GLI-02917-101,otsu_T1c,medium,multifocal,1.0,1,6110.0,6110,14315,0.0,0.0,2.3428805237315875,,True,4,1,0.0,0.0,0.0,0.0,0.0,88.51440514586126
BraTS-GLI-02917-101,gmm_T1c,medium,multifocal,1.0,1,6110.0,6110,21882,0.0,0.0,3.581342062193126,,True,4,1,0.0,0.0,0.0,0.0,0.0,88.07383193156244
BraTS-GLI-02917-101,sustraccion,medium,multifocal,1.0,1,6110.0,6110,81306,0.09849455477258168,0.05179819759117325,13.307037643207856,,True,4,276,3.0,0.5347175598144531,0.6304106712341309,0.75,0.75,85.17335248864961
BraTS-GLI-02917-101,gmm_2d,medium,multifocal,1.0,1,6110.0,6110,119438,0.08804600630834422,0.046050274535289655,19.547954173486087,,True,4,209,3.0,0.21042074263095856,0.12300455570220947,0.75,0.75,82.39538822045807
BraTS-GLI-02917-101,variational_spline,medium,multifocal,1.0,1,6110.0,6110,21882,0.0,0.0,3.581342062193126,,True,4,1,0.0,0.0,0.0,0.0,0.0,88.07383193156244
BraTS-GLI-02934-101,otsu_T1c,absent,unifocal,3.0,0,0.0,0,11031,,,,False,True,0,1,,,,,,
BraTS-GLI-02934-101,gmm_T1c,absent,unifocal,3.0,0,0.0,0,10852,,,,False,True,0,1,,,,,,
BraTS-GLI-02934-101,sustraccion,absent,unifocal,3.0,0,0.0,0,87033,,,,False,True,0,325,,,,,,
BraTS-GLI-02934-101,gmm_2d,absent,unifocal,3.0,0,0.0,0,120332,,,,False,True,0,183,,,,,,
BraTS-GLI-02934-101,variational_spline,absent,unifocal,3.0,0,0.0,0,10852,,,,False,True,0,1,,,,,,
BraTS-GLI-02947-100,otsu_T1c,small,multifocal,0.0,1,482.0,482,768624,0.0010505704025192885,0.00052556127081756,1594.655601659751,,True,4,1,1.0,0.00015152362175285816,0.0,0.25,0.0,101.88228501560023
BraTS-GLI-02947-100,gmm_T1c,small,multifocal,0.0,1,482.0,482,1236057,0.00020702945883631653,0.0001035254458266709,2564.433609958506,,True,4,1,1.0,1.739295112201944e-05,0.0,0.25,0.0,104.75208828467335
BraTS-GLI-02947-100,sustraccion,small,multifocal,0.0,1,482.0,482,83973,0.005446687585104494,0.002730780647076284,174.21784232365144,,True,4,226,2.0,0.312985360622406,0.24260355532169342,0.5,0.5,104.48444860360799
BraTS-GLI-02947-100,gmm_2d,small,multifocal,0.0,1,482.0,482,89675,0.0075867653094047055,0.0038078272003562877,186.04771784232366,,True,4,116,2.0,0.3682795763015747,0.33870968222618103,0.5,0.5,101.24228365658294
BraTS-GLI-02947-100,variational_spline,small,multifocal,0.0,1,482.0,482,182201,0.0025289709496778574,0.001266086422730362,378.0103734439834,,True,4,1,1.0,0.0006331056938506663,0.0,0.25,0.0,107.54533927604673
BraTS-GLI-02983-101,otsu_T1c,small,multifocal,0.0,1,1845.0,1845,12508,0.0,0.0,6.779403794037941,,True,2,1,0.0,0.0,0.0,0.0,0.0,95.61380653441218
BraTS-GLI-02983-101,gmm_T1c,small,multifocal,0.0,1,1845.0,1845,19121,0.0,0.0,10.363685636856369,,True,2,1,0.0,0.0,0.0,0.0,0.0,95.60334722173695
BraTS-GLI-02983-101,sustraccion,small,multifocal,0.0,1,1845.0,1845,45003,0.04397199453551912,0.022480247937491815,24.391869918699186,,True,2,222,2.0,0.4040793478488922,0.4040793478488922,1.0,1.0,96.031244915392
BraTS-GLI-02983-101,gmm_2d,small,multifocal,0.0,1,1845.0,1845,40823,0.0748101621824318,0.03885858979353331,22.12628726287263,,True,2,216,2.0,0.6168414354324341,0.6168414354324341,1.0,1.0,96.22889378975526
BraTS-GLI-02983-101,variational_spline,small,multifocal,0.0,1,1845.0,1845,19125,0.0,0.0,10.365853658536585,,True,2,1,0.0,0.0,0.0,0.0,0.0,95.60857702110204
BraTS-GLI-02984-101,otsu_T1c,absent,unifocal,0.0,0,0.0,0,13855,,,,False,True,0,1,,,,,,
BraTS-GLI-02984-101,gmm_T1c,absent,unifocal,0.0,0,0.0,0,16573,,,,False,True,0,1,,,,,,
BraTS-GLI-02984-101,sustraccion,absent,unifocal,0.0,0,0.0,0,87029,,,,False,True,0,314,,,,,,
BraTS-GLI-02984-101,gmm_2d,absent,unifocal,0.0,0,0.0,0,47090,,,,False,True,0,322,,,,,,
BraTS-GLI-02984-101,variational_spline,absent,unifocal,0.0,0,0.0,0,16574,,,,False,True,0,1,,,,,,
BraTS-GLI-02985-101,otsu_T1c,absent,unifocal,1.0,0,0.0,0,553928,,,,False,True,0,1,,,,,,
BraTS-GLI-02985-101,gmm_T1c,absent,unifocal,1.0,0,0.0,0,1033716,,,,False,True,0,1,,,,,,
BraTS-GLI-02985-101,sustraccion,absent,unifocal,1.0,0,0.0,0,11504,,,,False,True,0,88,,,,,,
BraTS-GLI-02985-101,gmm_2d,absent,unifocal,1.0,0,0.0,0,72903,,,,False,True,0,118,,,,,,
BraTS-GLI-02985-101,variational_spline,absent,unifocal,1.0,0,0.0,0,29469,,,,False,True,0,1,,,,,,
BraTS-GLI-02992-101,otsu_T1c,absent,unifocal,0.0,0,0.0,0,10295,,,,False,True,0,1,,,,,,
BraTS-GLI-02992-101,gmm_T1c,absent,unifocal,0.0,0,0.0,0,11004,,,,False,True,0,1,,,,,,
BraTS-GLI-02992-101,sustraccion,absent,unifocal,0.0,0,0.0,0,4333,,,,False,False,0,15,,,,,,
BraTS-GLI-02992-101,gmm_2d,absent,unifocal,0.0,0,0.0,0,23993,,,,False,True,0,39,,,,,,
BraTS-GLI-02992-101,variational_spline,absent,unifocal,0.0,0,0.0,0,11005,,,,False,True,0,1,,,,,,
BraTS-GLI-02996-101,otsu_T1c,large,multifocal,0.0,1,18701.0,18701,11907,0.0,0.0,0.6367039195764932,,True,6,1,0.0,0.0,0.0,0.0,0.0,101.86707023288554
BraTS-GLI-02996-101,gmm_T1c,large,multifocal,0.0,1,18701.0,18701,12893,0.0,0.0,0.689428372814288,,True,6,1,0.0,0.0,0.0,0.0,0.0,102.00980345045274
BraTS-GLI-02996-101,sustraccion,large,multifocal,0.0,1,18701.0,18701,109102,0.2466452274203266,0.140670462862141,5.834019571145928,,True,6,285,1.0,0.041259750723838806,0.0,0.16666666666666666,0.16666666666666666,105.12920620415638
BraTS-GLI-02996-101,gmm_2d,large,multifocal,0.0,1,18701.0,18701,148271,0.20320772345063842,0.11309472224629517,7.9285064969787715,,True,6,127,1.0,0.037525054067373276,0.0,0.16666666666666666,0.16666666666666666,105.51303237041384
