case_id,metodo,dice_ET,jaccard_ET,vol_GT,vol_pred,guard_branch,guard_reason,tiempo_s,case_wall_s,shared_preproc_s,process,fold,stratum,vol_bin,focality,confound_bin,et_present,et_mm3,et_num_components,rc_present,et_to_rc_min_mm,enh_confound_risk
BraTS-GLI-02699-100,otsu_T1c,0.0,0.0,14387,21372,,,0.2659,67.8188,2.7766,1,2.0,large|multifocal|no_rc,large,multifocal,no_rc,1,14387.0,4,0,,0.9877
BraTS-GLI-02699-100,gmm_T1c,0.2531,0.1449,14387,29113,,,3.1322,67.8188,2.7766,1,2.0,large|multifocal|no_rc,large,multifocal,no_rc,1,14387.0,4,0,,0.9877
BraTS-GLI-02699-100,sustraccion,0.197,0.1093,14387,108675,,,0.2513,67.8188,2.7766,1,2.0,large|multifocal|no_rc,large,multifocal,no_rc,1,14387.0,4,0,,0.9877
BraTS-GLI-02699-100,gmm_2d,0.2096,0.1171,14387,119359,,,9.4382,67.8188,2.7766,1,2.0,large|multifocal|no_rc,large,multifocal,no_rc,1,14387.0,4,0,,0.9877
BraTS-GLI-02699-100,variational_spline,0.253,0.1448,14387,29115,collapse-detected,empty_prediction,51.9547,67.8188,2.7766,1,2.0,large|multifocal|no_rc,large,multifocal,no_rc,1,14387.0,4,0,,0.9877
BraTS-GLI-02701-100,otsu_T1c,0.0,0.0,0,24591,,,0.2423,11.5676,2.8823,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02701-100,gmm_T1c,0.0,0.0,0,27803,,,2.1933,11.5676,2.8823,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02701-100,sustraccion,0.0,0.0,0,118798,,,0.2304,11.5676,2.8823,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02701-100,gmm_2d,0.0,0.0,0,123218,,,5.692,11.5676,2.8823,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02701-100,variational_spline,0.0,0.0,0,27798,evolved,accepted,0.3272,11.5676,2.8823,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02744-100,otsu_T1c,0.0,0.0,68,13696,,,0.2645,45.744,3.9782,1,3.0,small|unifocal|far_rc,small,unifocal,far_rc,1,68.0,1,1,1.0,1.0
BraTS-GLI-02744-100,gmm_T1c,0.0,0.0,68,18359,,,3.4682,45.744,3.9782,1,3.0,small|unifocal|far_rc,small,unifocal,far_rc,1,68.0,1,1,1.0,1.0
BraTS-GLI-02744-100,sustraccion,0.0011,0.0006,68,90645,,,0.2282,45.744,3.9782,1,3.0,small|unifocal|far_rc,small,unifocal,far_rc,1,68.0,1,1,1.0,1.0
BraTS-GLI-02744-100,gmm_2d,0.0004,0.0002,68,91370,,,6.7711,45.744,3.9782,1,3.0,small|unifocal|far_rc,small,unifocal,far_rc,1,68.0,1,1,1.0,1.0
BraTS-GLI-02744-100,variational_spline,0.0,0.0,68,18359,collapse-detected,empty_prediction,31.0339,45.744,3.9782,1,3.0,small|unifocal|far_rc,small,unifocal,far_rc,1,68.0,1,1,1.0,1.0
BraTS-GLI-02744-101,otsu_T1c,0.0,0.0,51,9747,,,0.2762,34.6844,2.0959,1,2.0,small|unifocal|far_rc,small,unifocal,far_rc,1,51.0,1,1,1.0,1.0
BraTS-GLI-02744-101,gmm_T1c,0.0,0.0,51,10437,,,1.5779,34.6844,2.0959,1,2.0,small|unifocal|far_rc,small,unifocal,far_rc,1,51.0,1,1,1.0,1.0
BraTS-GLI-02744-101,sustraccion,0.0002,0.0001,51,70571,,,0.2424,34.6844,2.0959,1,2.0,small|unifocal|far_rc,small,unifocal,far_rc,1,51.0,1,1,1.0,1.0
BraTS-GLI-02744-101,gmm_2d,0.0001,0.0,51,406545,,,7.4516,34.6844,2.0959,1,2.0,small|unifocal|far_rc,small,unifocal,far_rc,1,51.0,1,1,1.0,1.0
BraTS-GLI-02744-101,variational_spline,0.0,0.0,51,10438,collapse-detected,empty_prediction,23.0404,34.6844,2.0959,1,2.0,small|unifocal|far_rc,small,unifocal,far_rc,1,51.0,1,1,1.0,1.0
BraTS-GLI-02746-100,otsu_T1c,0.0004,0.0002,120,564641,,,0.2499,41.3775,5.5436,1,0.0,small|unifocal|far_rc,small,unifocal,far_rc,1,120.0,1,1,1.0,1.0
BraTS-GLI-02746-100,gmm_T1c,0.0,0.0,120,15865,,,4.9866,41.3775,5.5436,1,0.0,small|unifocal|far_rc,small,unifocal,far_rc,1,120.0,1,1,1.0,1.0
BraTS-GLI-02746-100,sustraccion,0.0021,0.001,120,115864,,,0.2277,41.3775,5.5436,1,0.0,small|unifocal|far_rc,small,unifocal,far_rc,1,120.0,1,1,1.0,1.0
BraTS-GLI-02746-100,gmm_2d,0.0013,0.0007,120,182549,,,5.7295,41.3775,5.5436,1,0.0,small|unifocal|far_rc,small,unifocal,far_rc,1,120.0,1,1,1.0,1.0
BraTS-GLI-02746-100,variational_spline,0.0,0.0,120,15866,collapse-detected,empty_prediction,24.6402,41.3775,5.5436,1,0.0,small|unifocal|far_rc,small,unifocal,far_rc,1,120.0,1,1,1.0,1.0
BraTS-GLI-02753-100,otsu_T1c,0.002,0.001,6097,20399,,,0.239,10.5577,2.3514,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6097.0,5,1,1.0,0.9963
BraTS-GLI-02753-100,gmm_T1c,0.0021,0.001,6097,19737,,,1.6836,10.5577,2.3514,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6097.0,5,1,1.0,0.9963
BraTS-GLI-02753-100,sustraccion,0.0289,0.0146,6097,102495,,,0.2273,10.5577,2.3514,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6097.0,5,1,1.0,0.9963
BraTS-GLI-02753-100,gmm_2d,0.0149,0.0075,6097,574096,,,5.7219,10.5577,2.3514,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6097.0,5,1,1.0,0.9963
BraTS-GLI-02753-100,variational_spline,0.0021,0.001,6097,19658,evolved,accepted,0.3344,10.5577,2.3514,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6097.0,5,1,1.0,0.9963
BraTS-GLI-02755-101,otsu_T1c,0.0,0.0,705,12591,,,0.2333,59.3565,2.7691,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,705.0,3,1,1.0,1.0
BraTS-GLI-02755-101,gmm_T1c,0.0,0.0,705,21959,,,2.1165,59.3565,2.7691,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,705.0,3,1,1.0,1.0
BraTS-GLI-02755-101,sustraccion,0.0083,0.0042,705,93129,,,0.2258,59.3565,2.7691,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,705.0,3,1,1.0,1.0
BraTS-GLI-02755-101,gmm_2d,0.0081,0.0041,705,54758,,,15.0342,59.3565,2.7691,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,705.0,3,1,1.0,1.0
BraTS-GLI-02755-101,variational_spline,0.0,0.0,705,21959,collapse-detected,empty_prediction,38.9775,59.3565,2.7691,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,705.0,3,1,1.0,1.0
BraTS-GLI-02761-101,otsu_T1c,0.0,0.0,3264,11109,,,0.2288,41.6342,2.48,1,4.0,medium|unifocal|far_rc,medium,unifocal,far_rc,1,3264.0,1,1,1.0,1.0
BraTS-GLI-02761-101,gmm_T1c,0.2947,0.1728,3264,16539,,,1.8234,41.6342,2.48,1,4.0,medium|unifocal|far_rc,medium,unifocal,far_rc,1,3264.0,1,1,1.0,1.0
BraTS-GLI-02761-101,sustraccion,0.078,0.0406,3264,79376,,,0.2194,41.6342,2.48,1,4.0,medium|unifocal|far_rc,medium,unifocal,far_rc,1,3264.0,1,1,1.0,1.0
BraTS-GLI-02761-101,gmm_2d,0.0175,0.0088,3264,49662,,,3.981,41.6342,2.48,1,4.0,medium|unifocal|far_rc,medium,unifocal,far_rc,1,3264.0,1,1,1.0,1.0
BraTS-GLI-02761-101,variational_spline,0.2947,0.1728,3264,16539,collapse-detected,empty_prediction,32.9017,41.6342,2.48,1,4.0,medium|unifocal|far_rc,medium,unifocal,far_rc,1,3264.0,1,1,1.0,1.0
BraTS-GLI-02789-101,otsu_T1c,0.0,0.0,0,13813,,,0.2537,45.4913,2.8267,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02789-101,gmm_T1c,0.0,0.0,0,15792,,,2.343,45.4913,2.8267,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02789-101,sustraccion,0.0,0.0,0,8985,,,0.2256,45.4913,2.8267,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02789-101,gmm_2d,0.0,0.0,0,94636,,,8.7197,45.4913,2.8267,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02789-101,variational_spline,0.0,0.0,0,15792,collapse-detected,empty_prediction,31.1227,45.4913,2.8267,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-100,otsu_T1c,0.0,0.0,0,19983,,,0.242,50.7857,2.2987,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-100,gmm_T1c,0.0,0.0,0,21010,,,1.7501,50.7857,2.2987,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-100,sustraccion,0.0,0.0,0,115867,,,0.2391,50.7857,2.2987,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-100,gmm_2d,0.0,0.0,0,140733,,,8.7696,50.7857,2.2987,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-100,variational_spline,0.0,0.0,0,21010,collapse-detected,empty_prediction,37.4861,50.7857,2.2987,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-101,otsu_T1c,0.0,0.0,0,16382,,,0.2334,53.4803,2.518,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-101,gmm_T1c,0.0,0.0,0,18837,,,1.869,53.4803,2.518,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-101,sustraccion,0.0,0.0,0,54294,,,0.227,53.4803,2.518,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-101,gmm_2d,0.0,0.0,0,88785,,,9.3861,53.4803,2.518,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02793-101,variational_spline,0.0,0.0,0,18837,collapse-detected,empty_prediction,39.2467,53.4803,2.518,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02799-100,otsu_T1c,0.0,0.0,225,14188,,,0.2341,38.803,2.5022,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,225.0,3,1,1.0,1.0
BraTS-GLI-02799-100,gmm_T1c,0.0,0.0,225,14753,,,1.9096,38.803,2.5022,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,225.0,3,1,1.0,1.0
BraTS-GLI-02799-100,sustraccion,0.0019,0.0009,225,70172,,,0.2195,38.803,2.5022,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,225.0,3,1,1.0,1.0
BraTS-GLI-02799-100,gmm_2d,0.0021,0.0011,225,83599,,,5.1405,38.803,2.5022,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,225.0,3,1,1.0,1.0
BraTS-GLI-02799-100,variational_spline,0.0,0.0,225,14753,collapse-detected,empty_prediction,28.7971,38.803,2.5022,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,225.0,3,1,1.0,1.0
BraTS-GLI-02801-100,otsu_T1c,0.4197,0.2656,13195,20565,,,0.2357,46.832,2.7375,1,0.0,large|multifocal|no_rc,large,multifocal,no_rc,1,13195.0,2,0,,1.0
BraTS-GLI-02801-100,gmm_T1c,0.424,0.269,13195,23557,,,2.118,46.832,2.7375,1,0.0,large|multifocal|no_rc,large,multifocal,no_rc,1,13195.0,2,0,,1.0
BraTS-GLI-02801-100,sustraccion,0.1876,0.1035,13195,107302,,,0.2368,46.832,2.7375,1,0.0,large|multifocal|no_rc,large,multifocal,no_rc,1,13195.0,2,0,,1.0
BraTS-GLI-02801-100,gmm_2d,0.2003,0.1113,13195,115032,,,5.1779,46.832,2.7375,1,0.0,large|multifocal|no_rc,large,multifocal,no_rc,1,13195.0,2,0,,1.0
BraTS-GLI-02801-100,variational_spline,0.4247,0.2696,13195,23589,collapse-detected,empty_prediction,36.326,46.832,2.7375,1,0.0,large|multifocal|no_rc,large,multifocal,no_rc,1,13195.0,2,0,,1.0
BraTS-GLI-02801-101,otsu_T1c,0.3597,0.2193,11347,15066,,,0.2331,49.2833,2.2588,1,1.0,large|multifocal|no_rc,large,multifocal,no_rc,1,11347.0,2,0,,1.0
BraTS-GLI-02801-101,gmm_T1c,0.4039,0.2531,11347,18159,,,1.5119,49.2833,2.2588,1,1.0,large|multifocal|no_rc,large,multifocal,no_rc,1,11347.0,2,0,,1.0
BraTS-GLI-02801-101,sustraccion,0.195,0.108,11347,88843,,,0.2342,49.2833,2.2588,1,1.0,large|multifocal|no_rc,large,multifocal,no_rc,1,11347.0,2,0,,1.0
BraTS-GLI-02801-101,gmm_2d,0.1656,0.0903,11347,60763,,,10.6885,49.2833,2.2588,1,1.0,large|multifocal|no_rc,large,multifocal,no_rc,1,11347.0,2,0,,1.0
BraTS-GLI-02801-101,variational_spline,0.4041,0.2532,11347,18164,collapse-detected,empty_prediction,34.3569,49.2833,2.2588,1,1.0,large|multifocal|no_rc,large,multifocal,no_rc,1,11347.0,2,0,,1.0
BraTS-GLI-02808-100,otsu_T1c,0.0,0.0,1211,16020,,,0.3786,47.0899,2.3287,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1211.0,1,1,1.0,1.0
BraTS-GLI-02808-100,gmm_T1c,0.0,0.0,1211,21100,,,1.706,47.0899,2.3287,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1211.0,1,1,1.0,1.0
BraTS-GLI-02808-100,sustraccion,0.0045,0.0023,1211,92054,,,0.2308,47.0899,2.3287,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1211.0,1,1,1.0,1.0
BraTS-GLI-02808-100,gmm_2d,0.0109,0.0055,1211,114599,,,7.717,47.0899,2.3287,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1211.0,1,1,1.0,1.0
BraTS-GLI-02808-100,variational_spline,0.0,0.0,1211,21100,collapse-detected,empty_prediction,34.7287,47.0899,2.3287,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1211.0,1,1,1.0,1.0
BraTS-GLI-02817-101,otsu_T1c,0.005,0.0025,2809,862861,,,0.269,20.3736,5.4537,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,2809.0,2,1,1.0,0.9479
BraTS-GLI-02817-101,gmm_T1c,0.0005,0.0002,2809,946153,,,4.963,20.3736,5.4537,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,2809.0,2,1,1.0,0.9479
BraTS-GLI-02817-101,sustraccion,0.0,0.0,2809,0,,,0.2138,20.3736,5.4537,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,2809.0,2,1,1.0,0.9479
BraTS-GLI-02817-101,gmm_2d,0.0679,0.0352,2809,63264,,,9.1869,20.3736,5.4537,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,2809.0,2,1,1.0,0.9479
BraTS-GLI-02817-101,variational_spline,0.0004,0.0002,2809,948692,ROI-fallback,final_equals_init_no_collapse,0.2872,20.3736,5.4537,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,2809.0,2,1,1.0,0.9479
BraTS-GLI-02828-100,otsu_T1c,0.0,0.0,0,740909,,,0.2851,31.8485,14.6308,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02828-100,gmm_T1c,0.0,0.0,0,1420869,,,7.2185,31.8485,14.6308,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02828-100,sustraccion,0.0,0.0,0,135522,,,0.2324,31.8485,14.6308,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02828-100,gmm_2d,0.0,0.0,0,160521,,,9.078,31.8485,14.6308,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02828-100,variational_spline,0.0,0.0,0,278959,evolved,accepted,0.4037,31.8485,14.6308,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02833-101,otsu_T1c,0.0,0.0,199,18673,,,0.259,60.9098,2.1963,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,199.0,1,1,1.0,1.0
BraTS-GLI-02833-101,gmm_T1c,0.0,0.0,199,20741,,,1.5766,60.9098,2.1963,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,199.0,1,1,1.0,1.0
BraTS-GLI-02833-101,sustraccion,0.0023,0.0011,199,92112,,,0.2307,60.9098,2.1963,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,199.0,1,1,1.0,1.0
BraTS-GLI-02833-101,gmm_2d,0.0029,0.0014,199,119471,,,6.0713,60.9098,2.1963,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,199.0,1,1,1.0,1.0
BraTS-GLI-02833-101,variational_spline,0.0,0.0,199,20742,collapse-detected,empty_prediction,50.576,60.9098,2.1963,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,199.0,1,1,1.0,1.0
BraTS-GLI-02835-100,otsu_T1c,0.0,0.0,0,19628,,,0.2359,12.1883,3.237,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02835-100,gmm_T1c,0.0,0.0,0,27959,,,2.6093,12.1883,3.237,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02835-100,sustraccion,0.0,0.0,0,72714,,,0.2345,12.1883,3.237,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02835-100,gmm_2d,0.0,0.0,0,91858,,,5.5416,12.1883,3.237,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02835-100,variational_spline,0.0,0.0,0,27953,evolved,accepted,0.3298,12.1883,3.237,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02836-101,otsu_T1c,0.0,0.0,0,13813,,,0.2586,42.0357,2.4075,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02836-101,gmm_T1c,0.0,0.0,0,15997,,,1.9214,42.0357,2.4075,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02836-101,sustraccion,0.0,0.0,0,29913,,,0.2189,42.0357,2.4075,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02836-101,gmm_2d,0.0,0.0,0,104381,,,10.0315,42.0357,2.4075,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02836-101,variational_spline,0.0,0.0,0,15997,collapse-detected,empty_prediction,27.1978,42.0357,2.4075,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02851-100,otsu_T1c,0.0,0.0,0,17160,,,0.2685,43.9494,2.775,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02851-100,gmm_T1c,0.0,0.0,0,20360,,,2.2559,43.9494,2.775,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02851-100,sustraccion,0.0,0.0,0,82051,,,0.2257,43.9494,2.775,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02851-100,gmm_2d,0.0,0.0,0,77540,,,5.9079,43.9494,2.775,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02851-100,variational_spline,0.0,0.0,0,20360,collapse-detected,empty_prediction,32.5163,43.9494,2.775,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-100,otsu_T1c,0.0,0.0,0,14396,,,0.2492,44.1307,2.8539,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-100,gmm_T1c,0.0,0.0,0,18512,,,2.1855,44.1307,2.8539,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-100,sustraccion,0.0,0.0,0,98824,,,0.2346,44.1307,2.8539,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-100,gmm_2d,0.0,0.0,0,120007,,,6.3533,44.1307,2.8539,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-100,variational_spline,0.0,0.0,0,18518,collapse-detected,empty_prediction,32.2542,44.1307,2.8539,1,4.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-101,otsu_T1c,0.0,0.0,0,12156,,,0.269,41.5416,2.951,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-101,gmm_T1c,0.0,0.0,0,13851,,,2.53,41.5416,2.951,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-101,sustraccion,0.0,0.0,0,64657,,,0.2248,41.5416,2.951,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-101,gmm_2d,0.0,0.0,0,40635,,,5.1834,41.5416,2.951,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02866-101,variational_spline,0.0,0.0,0,13853,collapse-detected,empty_prediction,30.3833,41.5416,2.951,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02895-101,otsu_T1c,0.0,0.0,0,10694,,,0.2781,43.2128,4.0641,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02895-101,gmm_T1c,0.0,0.0,0,13041,,,3.4771,43.2128,4.0641,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02895-101,sustraccion,0.0,0.0,0,19488,,,0.2241,43.2128,4.0641,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02895-101,gmm_2d,0.0,0.0,0,63991,,,8.6947,43.2128,4.0641,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02895-101,variational_spline,0.0,0.0,0,13041,collapse-detected,empty_prediction,26.4747,43.2128,4.0641,1,2.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02897-101,otsu_T1c,0.0,0.0,0,11827,,,0.2898,43.2788,2.5974,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02897-101,gmm_T1c,0.0,0.0,0,15370,,,1.9859,43.2788,2.5974,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02897-101,sustraccion,0.0,0.0,0,85811,,,0.2219,43.2788,2.5974,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02897-101,gmm_2d,0.0,0.0,0,116897,,,6.1776,43.2788,2.5974,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02897-101,variational_spline,0.0,0.0,0,15371,collapse-detected,empty_prediction,32.0062,43.2788,2.5974,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02901-100,otsu_T1c,0.0,0.0,0,16726,,,0.2756,49.1159,3.01,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02901-100,gmm_T1c,0.0,0.0,0,18667,,,2.3105,49.1159,3.01,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02901-100,sustraccion,0.0,0.0,0,107373,,,0.234,49.1159,3.01,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02901-100,gmm_2d,0.0,0.0,0,269262,,,10.4495,49.1159,3.01,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02901-100,variational_spline,0.0,0.0,0,18667,collapse-detected,empty_prediction,32.8364,49.1159,3.01,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02905-100,otsu_T1c,0.002,0.001,867,849890,,,0.2611,21.232,10.1039,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,867.0,2,1,1.0,1.0
BraTS-GLI-02905-100,gmm_T1c,0.0016,0.0008,867,1104436,,,3.4845,21.232,10.1039,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,867.0,2,1,1.0,1.0
BraTS-GLI-02905-100,sustraccion,0.0236,0.012,867,41694,,,0.2299,21.232,10.1039,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,867.0,2,1,1.0,1.0
BraTS-GLI-02905-100,gmm_2d,0.0151,0.0076,867,112700,,,6.8222,21.232,10.1039,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,867.0,2,1,1.0,1.0
BraTS-GLI-02905-100,variational_spline,0.0,0.0,867,82854,evolved,accepted,0.3303,21.232,10.1039,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,867.0,2,1,1.0,1.0
BraTS-GLI-02917-101,otsu_T1c,0.0,0.0,6110,14315,,,0.2554,51.1112,2.6285,1,1.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6110.0,4,1,1.0,1.0
BraTS-GLI-02917-101,gmm_T1c,0.0,0.0,6110,21882,,,2.0825,51.1112,2.6285,1,1.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6110.0,4,1,1.0,1.0
BraTS-GLI-02917-101,sustraccion,0.0985,0.0518,6110,81306,,,0.2404,51.1112,2.6285,1,1.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6110.0,4,1,1.0,1.0
